cid,cid_shuffled,cid_shuffled_std,cid_normalized,compression_gain,snapshot,nbins,n_particles,snapshot_num
0.153386,0.169929,0.0,0.902647576340707,0.09735242365929297,snapshot_275.xyz,32,10000,275
0.15084,0.168067,0.0,0.8974992116239358,0.10250078837606424,snapshot_276.xyz,32,10000,276
0.153723,0.170264,0.0,0.9028508668890664,0.09714913311093365,snapshot_277.xyz,32,10000,277
0.149821,0.16752,0.0,0.8943469436485196,0.10565305635148037,snapshot_278.xyz,32,10000,278
0.153464,0.16981,0.0,0.9037394735292386,0.09626052647076144,snapshot_279.xyz,32,10000,279
0.15152,0.168147,0.0,0.901116285155251,0.098883714844749,snapshot_280.xyz,32,10000,280
0.152255,0.169669,0.0,0.8973648692454133,0.10263513075458675,snapshot_281.xyz,32,10000,281
0.150832,0.168456,0.0,0.8953792088141711,0.1046207911858289,snapshot_282.xyz,32,10000,282
0.150926,0.169545,0.0,0.8901825474062933,0.10981745259370668,snapshot_283.xyz,32,10000,283
0.149097,0.169519,0.0,0.8795297282310538,0.1204702717689462,snapshot_284.xyz,32,10000,284
0.154403,0.170542,0.0,0.905366420002111,0.09463357999788902,snapshot_285.xyz,32,10000,285
0.154218,0.170625,0.0,0.9038417582417582,0.09615824175824184,snapshot_286.xyz,32,10000,286
0.151704,0.169122,0.0,0.8970092595877532,0.10299074041224676,snapshot_287.xyz,32,10000,287
0.151642,0.170449,0.0,0.889662010337403,0.110337989662597,snapshot_288.xyz,32,10000,288
0.15126,0.169281,0.0,0.893543870841973,0.10645612915802705,snapshot_289.xyz,32,10000,289
0.153189,0.170066,0.0,0.9007620570837204,0.09923794291627963,snapshot_290.xyz,32,10000,290
0.151307,0.168663,0.0,0.8970965771983185,0.10290342280168152,snapshot_291.xyz,32,10000,291
0.151932,0.168689,0.0,0.9006633509001772,0.09933664909982276,snapshot_292.xyz,32,10000,292
0.151901,0.16786,0.0,0.9049267246514953,0.09507327534850474,snapshot_293.xyz,32,10000,293
0.152604,0.168561,0.0,0.9053339740509371,0.09466602594906293,snapshot_294.xyz,32,10000,294
0.150765,0.168191,0.0,0.8963916024044093,0.1036083975955907,snapshot_295.xyz,32,10000,295
0.152325,0.169342,0.0,0.8995110486471165,0.1004889513528835,snapshot_296.xyz,32,10000,296
0.150651,0.169139,0.0,0.8906934533135469,0.10930654668645312,snapshot_297.xyz,32,10000,297
0.153523,0.17119,0.0,0.8967988784391611,0.10320112156083894,snapshot_298.xyz,32,10000,298
0.15091,0.1688,0.0,0.8940165876777251,0.10598341232227493,snapshot_299.xyz,32,10000,299
0.149108,0.168407,0.0,0.8854026257815886,0.11459737421841143,snapshot_300.xyz,32,10000,300
0.150328,0.167696,0.0,0.8964316382024615,0.10356836179753848,snapshot_301.xyz,32,10000,301
0.152926,0.169739,0.0,0.9009479259333447,0.09905207406665528,snapshot_302.xyz,32,10000,302
0.150993,0.168751,0.0,0.8947680310042606,0.10523196899573939,snapshot_303.xyz,32,10000,303
0.153115,0.168932,0.0,0.9063706106599105,0.09362938934008946,snapshot_304.xyz,32,10000,304
0.151846,0.169263,0.0,0.8971009612260211,0.10289903877397888,snapshot_305.xyz,32,10000,305
0.151649,0.168672,0.0,0.8990763137924493,0.10092368620755066,snapshot_306.xyz,32,10000,306
0.152612,0.168702,0.0,0.904624722884139,0.09537527711586102,snapshot_307.xyz,32,10000,307
0.150403,0.168698,0.0,0.8915517670630358,0.10844823293696415,snapshot_308.xyz,32,10000,308
0.153225,0.170105,0.0,0.9007671732165426,0.09923282678345735,snapshot_309.xyz,32,10000,309
0.151803,0.168826,0.0,0.8991683745394666,0.10083162546053337,snapshot_310.xyz,32,10000,310
0.149967,0.16707,0.0,0.897629736038786,0.10237026396121396,snapshot_311.xyz,32,10000,311
0.151217,0.169762,0.0,0.8907588270637716,0.10924117293622837,snapshot_312.xyz,32,10000,312
0.151445,0.168601,0.0,0.8982449688910504,0.10175503110894957,snapshot_313.xyz,32,10000,313
0.151193,0.16842,0.0,0.8977140482128013,0.10228595178719868,snapshot_314.xyz,32,10000,314
0.152856,0.169867,0.0,0.8998569469055202,0.1001430530944798,snapshot_315.xyz,32,10000,315
0.153802,0.16988,0.0,0.9053567223922768,0.09464327760772318,snapshot_316.xyz,32,10000,316
0.151587,0.167816,0.0,0.9032928922152834,0.09670710778471658,snapshot_317.xyz,32,10000,317
0.155144,0.169624,0.0,0.9146347215016744,0.08536527849832565,snapshot_318.xyz,32,10000,318
0.149334,0.166903,0.0,0.8947352653936718,0.10526473460632824,snapshot_319.xyz,32,10000,319
0.152522,0.168875,0.0,0.9031650629163582,0.09683493708364177,snapshot_320.xyz,32,10000,320
0.151854,0.168875,0.0,0.8992094744633604,0.10079052553663959,snapshot_321.xyz,32,10000,321
0.15339,0.167948,0.0,0.9133184080786911,0.08668159192130886,snapshot_322.xyz,32,10000,322
0.151382,0.169466,0.0,0.8932883292223808,0.10671167077761923,snapshot_323.xyz,32,10000,323
0.153873,0.170348,0.0,0.9032862141028953,0.09671378589710466,snapshot_324.xyz,32,10000,324
0.152934,0.170938,0.0,0.8946752623758321,0.10532473762416794,snapshot_325.xyz,32,10000,325
0.150309,0.169131,0.0,0.8887134824485162,0.11128651755148378,snapshot_326.xyz,32,10000,326
0.155654,0.170987,0.0,0.9103265160509277,0.08967348394907226,snapshot_327.xyz,32,10000,327
0.152836,0.169647,0.0,0.9009059989271841,0.09909400107281585,snapshot_328.xyz,32,10000,328
0.152769,0.167728,0.0,0.9108139368501383,0.08918606314986166,snapshot_329.xyz,32,10000,329
0.157094,0.172089,0.0,0.9128648548134978,0.08713514518650223,snapshot_330.xyz,32,10000,330
0.15527,0.17074,0.0,0.9093944008433875,0.09060559915661248,snapshot_331.xyz,32,10000,331
0.151917,0.169466,0.0,0.8964453046628822,0.10355469533711781,snapshot_332.xyz,32,10000,332
0.154108,0.170114,0.0,0.9059101543670716,0.09408984563292844,snapshot_333.xyz,32,10000,333
0.156274,0.169752,0.0,0.9206018191243697,0.07939818087563033,snapshot_334.xyz,32,10000,334
0.155207,0.171141,0.0,0.9068954838408098,0.09310451615919024,snapshot_335.xyz,32,10000,335
0.155787,0.170524,0.0,0.9135781473575567,0.08642185264244329,snapshot_336.xyz,32,10000,336
0.154191,0.170859,0.0,0.9024458764244201,0.09755412357557991,snapshot_337.xyz,32,10000,337
0.155211,0.170484,0.0,0.9104138804814528,0.08958611951854722,snapshot_338.xyz,32,10000,338
0.154022,0.171622,0.0,0.8974490449942315,0.1025509550057685,snapshot_339.xyz,32,10000,339
0.154599,0.171132,0.0,0.9033903653320243,0.09660963466797567,snapshot_340.xyz,32,10000,340
0.153974,0.171436,0.0,0.8981427471476235,0.10185725285237646,snapshot_341.xyz,32,10000,341
0.154924,0.171256,0.0,0.9046339982248798,0.09536600177512022,snapshot_342.xyz,32,10000,342
0.155336,0.171401,0.0,0.906272425481765,0.09372757451823499,snapshot_343.xyz,32,10000,343
0.153178,0.171044,0.0,0.8955473445429246,0.10445265545707538,snapshot_344.xyz,32,10000,344
0.154411,0.170154,0.0,0.9074779317559387,0.09252206824406128,snapshot_345.xyz,32,10000,345
0.155124,0.170925,0.0,0.9075559455901713,0.09244405440982872,snapshot_346.xyz,32,10000,346
0.152852,0.170789,0.0,0.894975671735299,0.10502432826470098,snapshot_347.xyz,32,10000,347
0.153673,0.169554,0.0,0.9063366243202755,0.09366337567972449,snapshot_348.xyz,32,10000,348
0.15569,0.171291,0.0,0.9089210758300202,0.09107892416997976,snapshot_349.xyz,32,10000,349
0.155332,0.172652,0.0,0.8996825985218821,0.10031740147811785,snapshot_350.xyz,32,10000,350
0.153414,0.170621,0.0,0.8991507493215958,0.10084925067840422,snapshot_351.xyz,32,10000,351
0.152176,0.170581,0.0,0.8921040444129181,0.10789595558708187,snapshot_352.xyz,32,10000,352
0.153527,0.170401,0.0,0.9009747595377962,0.09902524046220385,snapshot_353.xyz,32,10000,353
0.152518,0.16887,0.0,0.9031681174868241,0.09683188251317587,snapshot_354.xyz,32,10000,354
0.156015,0.170423,0.0,0.9154574206533156,0.08454257934668441,snapshot_355.xyz,32,10000,355
0.1524,0.169351,0.0,0.8999061121575899,0.10009388784241013,snapshot_356.xyz,32,10000,356
0.154599,0.171793,0.0,0.8999144319035117,0.10008556809648828,snapshot_357.xyz,32,10000,357
0.153782,0.169991,0.0,0.9046478931237536,0.0953521068762464,snapshot_358.xyz,32,10000,358
0.154136,0.170806,0.0,0.9024038968186129,0.09759610318138712,snapshot_359.xyz,32,10000,359
0.153578,0.171507,0.0,0.8954619928049584,0.10453800719504158,snapshot_360.xyz,32,10000,360
0.152211,0.170423,0.0,0.8931364897930445,0.1068635102069555,snapshot_361.xyz,32,10000,361
0.154473,0.170811,0.0,0.9043504223966841,0.09564957760331594,snapshot_362.xyz,32,10000,362
0.154089,0.170299,0.0,0.9048144733674303,0.09518552663256974,snapshot_363.xyz,32,10000,363
0.156011,0.170749,0.0,0.9136861709292587,0.08631382907074125,snapshot_364.xyz,32,10000,364
0.154477,0.171806,0.0,0.8991362350558189,0.10086376494418114,snapshot_365.xyz,32,10000,365
0.153276,0.171476,0.0,0.8938626979868903,0.10613730201310967,snapshot_366.xyz,32,10000,366
0.15394,0.17167,0.0,0.8967204520300577,0.10327954796994232,snapshot_367.xyz,32,10000,367
0.155732,0.171529,0.0,0.9079047857796642,0.09209521422033584,snapshot_368.xyz,32,10000,368
0.153665,0.171991,0.0,0.8934479129721904,0.1065520870278096,snapshot_369.xyz,32,10000,369
0.153323,0.169867,0.0,0.9026061565813254,0.09739384341867463,snapshot_370.xyz,32,10000,370
0.157368,0.172362,0.0,0.9130086678038084,0.0869913321961916,snapshot_371.xyz,32,10000,371
0.152419,0.168703,0.0,0.9034753383164497,0.09652466168355034,snapshot_372.xyz,32,10000,372
0.153048,0.169329,0.0,0.903849901670712,0.096150098329288,snapshot_373.xyz,32,10000,373
0.152149,0.170427,0.0,0.8927517353470988,0.10724826465290116,snapshot_374.xyz,32,10000,374
0.154662,0.170533,0.0,0.9069329689854749,0.09306703101452507,snapshot_375.xyz,32,10000,375
0.152278,0.170092,0.0,0.8952684429602803,0.1047315570397197,snapshot_376.xyz,32,10000,376
0.158833,0.172428,0.0,0.9211554967870648,0.07884450321293524,snapshot_377.xyz,32,10000,377
0.154132,0.171727,0.0,0.897540864278768,0.102459135721232,snapshot_378.xyz,32,10000,378
0.153594,0.170268,0.0,0.9020720276270351,0.09792797237296491,snapshot_379.xyz,32,10000,379
0.154253,0.17178,0.0,0.8979683315869136,0.10203166841308642,snapshot_380.xyz,32,10000,380
0.154964,0.171102,0.0,0.9056819908592535,0.0943180091407465,snapshot_381.xyz,32,10000,381
0.154457,0.170132,0.0,0.9078656572543672,0.09213434274563281,snapshot_382.xyz,32,10000,382
0.154214,0.171613,0.0,0.8986149067961052,0.10138509320389477,snapshot_383.xyz,32,10000,383
0.15126,0.170339,0.0,0.8879939414931403,0.11200605850685974,snapshot_384.xyz,32,10000,384
0.156803,0.171137,0.0,0.9162425425244102,0.08375745747558982,snapshot_385.xyz,32,10000,385
0.154191,0.170793,0.0,0.902794611020358,0.09720538897964204,snapshot_386.xyz,32,10000,386
0.152809,0.170154,0.0,0.8980629312270061,0.10193706877299391,snapshot_387.xyz,32,10000,387
0.155395,0.17007,0.0,0.9137120009407891,0.08628799905921092,snapshot_388.xyz,32,10000,388
0.156274,0.170282,0.0,0.9177364606946125,0.08226353930538755,snapshot_389.xyz,32,10000,389
0.152573,0.168923,0.0,0.9032103384382233,0.09678966156177671,snapshot_390.xyz,32,10000,390
0.152809,0.172203,0.0,0.8873771072513255,0.11262289274867454,snapshot_391.xyz,32,10000,391
0.153869,0.169682,0.0,0.906808029136856,0.09319197086314401,snapshot_392.xyz,32,10000,392
0.15414,0.171273,0.0,0.8999667197982169,0.10003328020178315,snapshot_393.xyz,32,10000,393
0.151229,0.169576,0.0,0.8918066235788084,0.10819337642119164,snapshot_394.xyz,32,10000,394
0.154469,0.171467,0.0,0.9008672222643423,0.09913277773565765,snapshot_395.xyz,32,10000,395
0.153574,0.169651,0.0,0.9052348645159769,0.0947651354840231,snapshot_396.xyz,32,10000,396
0.15394,0.16962,0.0,0.9075580709821955,0.09244192901780446,snapshot_397.xyz,32,10000,397
0.155694,0.17156,0.0,0.9075192352529727,0.09248076474702727,snapshot_398.xyz,32,10000,398
0.154281,0.170026,0.0,0.9073965158269911,0.0926034841730089,snapshot_399.xyz,32,10000,399
0.154124,0.170462,0.0,0.9041545916391923,0.09584540836080768,snapshot_400.xyz,32,10000,400
0.154289,0.16977,0.0,0.9088119220121341,0.09118807798786588,snapshot_401.xyz,32,10000,401
0.15527,0.171269,0.0,0.9065855467130653,0.09341445328693465,snapshot_402.xyz,32,10000,402
0.153382,0.169065,0.0,0.907236861562121,0.09276313843787898,snapshot_403.xyz,32,10000,403
0.153001,0.168822,0.0,0.9062859106040682,0.09371408939593184,snapshot_404.xyz,32,10000,404
0.153998,0.169347,0.0,0.9093636143539596,0.09063638564604037,snapshot_405.xyz,32,10000,405
0.154089,0.170894,0.0,0.9016641894975834,0.09833581050241658,snapshot_406.xyz,32,10000,406
0.156466,0.171859,0.0,0.910432389342426,0.08956761065757401,snapshot_407.xyz,32,10000,407
0.154894,0.172287,0.0,0.8990463586921823,0.1009536413078177,snapshot_408.xyz,32,10000,408
0.154423,0.17096,0.0,0.9032697707065981,0.09673022929340191,snapshot_409.xyz,32,10000,409
